rmaxefx,1,,107,
rmaxffx,1,,211,
rmaxgfx,1,,204,
rmaxhfx,1,,204,
rmaxifx,1,,819,
rmaxjfx,1,,411,
rmaxkfx,1,,819,
rmaxlfx,1,,107,
rmaxmfx,1,,411,
rmaxnfx,1,,819,
rmaxofx,1,,109,
rmaxpfx,1,,109,
rmaxqfx,1,,411,
rmaxrfx,1,,204,
rmaxsfx,1,,411,
rmaxtfx,1,,109,
rmaxufx,1,,109,
rmaxvfx,1,,204,
rmaxwfx,1,,107,
rmaxxfx,1,,211,
rmaxyfx,1,,411,
rmaxzfx,1,,211,
rmayafx,1,,204,
rmaybfx,1,,819,
rmaycfx,1,,109,
rmaydfx,1,,211,
rmayefx,1,,211,
rmayffx,1,,204,
rmaygfx,1,,109,
rmayhfx,1,,204,
rmayifx,1,,107,
rmayjfx,1,,211,
rmaykfx,1,,107,
rmaylfx,1,,819,
rmaymfx,1,,109,
rmaynfx,1,,211,
rmayofx,1,,819,
rmaypfx,1,,411,
rmayqfx,1,,107,
rmayrfx,1,,211,
rmaysfx,1,,411,
rmaytfx,1,,211,
rmayufx,1,,411,
rmayvfx,1,,204,
rmaywfx,1,,107,
rmayxfx,1,,819,
rmayyfx,1,,107,
rmayzfx,1,,411,
rmazafx,1,,109,
rmazbfx,1,,107,
rmazcfx,1,,211,
rmazdfx,1,,107,
rmazefx,1,,411,
rmazffx,1,,211,
rmazgfx,1,,109,
rmazhfx,1,,109,
rmazifx,1,,819,
rmazjfx,1,,411,
rmazkfx,1,,204,
rmazlfx,1,,109,
rmazmfx,1,,411,
rmaznfx,1,,204,
rmazofx,1,,411,
rmazpfx,1,,109,
rmazqfx,1,,204,
rmazrfx,1,,109,
rmazsfx,1,,107,
rmaztfx,1,,211,
rmazufx,1,,211,
rmazvfx,1,,211,
rmazwfx,1,,819,
rmazxfx,1,,109,
rmazyfx,1,,211,
rmazzfx,1,,819,
katafxfc,1,,109,
katahpfc,1,,411,
katahqfc,1,,204,
catahwfc,1,,211,
catahxfc,1,,819,
catahyfc,1,,204,
cataiafc,1,,107,
kataiffc,1,,819,
cataimfc,1,,107,
cataiqfc,1,,411,
catairfc,1,,204,
kataiufc,1,,107,
cataixfc,1,,109,
catajdfc,1,,204,
katajefc,1,,211,
katajifc,1,,107,
katajkfc,1,,107,
catajufc,1,,211,
catajvfc,1,,109,
katajwfc,1,,204,
kataknfc,1,,107,
cataktfc,1,,109,
catakyfc,1,,819,
katakwfc,1,,819,
takaanfc,1,,109,
tikiaufc,1,,204,
takabbfc,1,,107,
tikibjfc,1,,109,
tikibxfc,1,,819,
takackfc,1,,411,
tikicjfc,1,,204,
takacnfc,1,,109,
tikiclfc,1,,819,
tikicqfc,1,,107,
takadbfc,1,,107,
takadjfc,1,,211,
takadpfc,1,,204,
tikidmfc,1,,109,
takadtfc,1,,211,
takadzfc,1,,411,
tikidwfc,1,,211,
tikidyfc,1,,211,
takaehfc,1,,204,
takaenfc,1,,204,
takaeyfc,1,,204,
takafgfc,1,,211,
tikieyfc,1,,107,
takafsfc,1,,204,
tikifrfc,1,,211,
tikifsfc,1,,107,
tikifufc,1,,819,
takagkfc,1,,819,
takagmfc,1,,819,
takahcfc,1,,411,
tikigufc,1,,109,
tikihafc,1,,107,
takahofc,1,,204,
tikihffc,1,,411,
tikihofc,1,,411,
tikihtfc,1,,204,
takaikfc,1,,109,
tikiidfc,1,,411,
takaisfc,1,,109,
tikiiifc,1,,109,
tikiijfc,1,,109,
takaiufc,1,,109,
takajafc,1,,204,
tikiivfc,1,,211,
takajifc,1,,107,
tikiixfc,1,,819,
takajlfc,1,,411,
takajmfc,1,,204,
tikijcfc,1,,411,
takajufc,1,,211,
tikijrfc,1,,411,
takakbfc,1,,204,
takakjfc,1,,107,
tikikefc,1,,107,
takalefc,1,,819,
takaltfc,1,,109,
takalvfc,1,,204,
takamdfc,1,,819,
tikikvfc,1,,211,
takamrfc,1,,107,
takamtfc,1,,819,
tikildfc,1,,819,
takamyfc,1,,411,
takanhfc,1,,109,
tikilufc,1,,411,
tikilvfc,1,,819,
takaobfc,1,,204,
tikimqfc,1,,819,
tikimtfc,1,,107,
tikinbfc,1,,109,
tikincfc,1,,107,
tikindfc,1,,204,
takaoxfc,1,,819,
tikinnfc,1,,204,
takapufc,1,,211,
takapwfc,1,,109,
tikioufc,1,,109,
takaqefc,1,,211,
tikipdfc,1,,211,
tikipefc,1,,819,
takaqqfc,1,,109,
takarbfc,1,,411,
takarifc,1,,107,
takarofc,1,,109,
takarqfc,1,,211,
tikiqefc,1,,211,
tikiqffc,1,,819,
tikiqgfc,1,,204,
tikiqifc,1,,204,
tikirafc,1,,211,
tikirkfc,1,,819,
tikirmfc,1,,211,
takatcfc,1,,109,
tikirofc,1,,109,
takatgfc,1,,411,
tikirzfc,1,,204,
takatofc,1,,109,
tikisafc,1,,411,
takattfc,1,,819,
tikisefc,1,,109,
takatufc,1,,211,
takatvfc,1,,411,
takatyfc,1,,211,
takatzfc,1,,204,
tikislfc,1,,211,
takauhfc,1,,204,
takauufc,1,,109,
tikitjfc,1,,411,
takauzfc,1,,107,
tikitnfc,1,,411,
takavbfc,1,,107,
takavcfc,1,,204,
tikitufc,1,,107,
takavnfc,1,,107,
tikitzfc,1,,411,
takavrfc,1,,819,
tikiuefc,1,,211,
takavsfc,1,,819,
tikiujfc,1,,107,
takavzfc,1,,411,
tikivbfc,1,,107,
tikivcfc,1,,211,
takawpfc,1,,109,
takawqfc,1,,411,
tikivefc,1,,204,
tikivgfc,1,,204,
takawsfc,1,,819,
tikivifc,1,,211,
tikivmfc,1,,819,
tikivpfc,1,,411,
tikivtfc,1,,411,
tikiwcfc,1,,107,
tikiwefc,1,,819,
takaxpfc,1,,211,
tikiwgfc,1,,819,
takaxufc,1,,819,
takaxyfc,1,,204,
tikiwrfc,1,,211,
takayhfc,1,,211,
takaylfc,1,,204,
tikixifc,1,,109,
tikixjfc,1,,411,
takayufc,1,,109,
takaywfc,1,,107,
tikixyfc,1,,204,
takaztfc,1,,819,
takazwfc,1,,411,
tikiyqfc,1,,819,
tikizbfc,1,,204,
tikizgfc,1,,107,
tikizpfc,1,,107,
tikizqfc,1,,411,
tikizufc,1,,109,
portaafc,1,,819,
boaafc,1,,204,
portabfc,1,,109,
boacfc,1,,211,
portadfc,1,,411,
boaefc,1,,819,
portaffc,1,,211,
boaffc,1,,109,
portahfc,1,,204,
boahfc,1,,411,
boaifc,1,,411,
boajfc,1,,107,
boakfc,1,,411,
portalfc,1,,411,
boalfc,1,,109,
portamfc,1,,819,
portaqfc,1,,819,
portatfc,1,,109,
boaufc,1,,107,
portawfc,1,,107,
boawfc,1,,204,
portayfc,1,,211,
portbafc,1,,109,
portbcfc,1,,109,
portbgfc,1,,204,
portbhfc,1,,211,
portbifc,1,,109,
portbnfc,1,,819,
portbqfc,1,,109,
portbrfc,1,,204,
portbufc,1,,109,
portbwfc,1,,211,
portbzfc,1,,204,
portcafc,1,,411,
portccfc,1,,411,
portcdfc,1,,819,
portcgfc,1,,107,
portcifc,1,,109,
portckfc,1,,819,
portcmfc,1,,819,
portcnfc,1,,211,
portcofc,1,,411,
portcpfc,1,,819,
portcqfc,1,,107,
portcrfc,1,,819,
portcufc,1,,204,
portcwfc,1,,107,
bobdfc,1,,107,
portczfc,1,,109,
bobefc,1,,109,
bobgfc,1,,204,
portdffc,1,,107,
boblfc,1,,204,
portdhfc,1,,204,
bobnfc,1,,109,
portdifc,1,,211,
bobpfc,1,,819,
portdlfc,1,,411,
bobrfc,1,,819,
portdmfc,1,,211,
bobtfc,1,,109,
bobufc,1,,107,
portdpfc,1,,109,
bobwfc,1,,204,
portdqfc,1,,411,
bobzfc,1,,109,
portdwfc,1,,109,
portdyfc,1,,211,
portecfc,1,,107,
porteefc,1,,411,
portegfc,1,,211,
portejfc,1,,109,
portemfc,1,,211,
porteofc,1,,109,
portepfc,1,,107,
porteqfc,1,,411,
porteyfc,1,,411,
portfcfc,1,,411,
portfefc,1,,819,
portfffc,1,,819,
portfifc,1,,211,
portfjfc,1,,109,
bochfc,1,,109,
portfnfc,1,,204,
portfofc,1,,107,
boclfc,1,,819,
portfqfc,1,,411,
bocnfc,1,,819,
portfrfc,1,,107,
roroabfc,1,,107,
rmaaafc,1,,109,
rmaaefc,1,,107,
roroahfc,1,,411,
rmaahfc,1,,107,
roroanfc,1,,109,
roroaqfc,1,,211,
rmaaqfc,1,,109,
rmaasfc,1,,107,
roroazfc,1,,819,
rorobkfc,1,,204,
rmabmfc,1,,204,
rmabsfc,1,,211,
rmabyfc,1,,204,
rorochfc,1,,107,
rorocifc,1,,107,
roroclfc,1,,411,
rmacnfc,1,,109,
rorodmfc,1,,411,
rmadrfc,1,,211,
rmadufc,1,,107,
rmadyfc,1,,204,
roroebfc,1,,819,
roroecfc,1,,411,
roroeifc,1,,819,
roroejfc,1,,204,
rmaevfc,1,,107,
rmafhfc,1,,411,
rorofhfc,1,,204,
rorofkfc,1,,819,
rmafofc,1,,211,
rorofmfc,1,,109,
rmaftfc,1,,109,
rmafufc,1,,109,
rorofufc,1,,819,
rmafwfc,1,,211,
rmagbfc,1,,819,
rmagcfc,1,,109,
rorogcfc,1,,204,
rorogifc,1,,819,
rmagofc,1,,109,
rmagsfc,1,,211,
rmagvfc,1,,819,
rorogwfc,1,,819,
rmahbfc,1,,109,
rorohefc,1,,211,
rmahjfc,1,,107,
rmaiefc,1,,819,
roroiffc,1,,211,
rmairfc,1,,109,
roroiufc,1,,211,
rmaizfc,1,,204,
roroiyfc,1,,107,
rmajbfc,1,,204,
rmajcfc,1,,411,
rorojofc,1,,204,
rorojqfc,1,,204,
rorojrfc,1,,109,
rorojvfc,1,,211,
rorojzfc,1,,211,
rmakdfc,1,,109,
rmakefc,1,,204,
rmakmfc,1,,204,
rmakpfc,1,,819,
rmakufc,1,,204,
rmakvfc,1,,211,
rmakyfc,1,,819,
rmakzfc,1,,204,
rmallfc,1,,109,
rmamafc,1,,107,
roromcfc,1,,411,
rmamifc,1,,211,
rmamkfc,1,,211,
rmamofc,1,,411,
roromxfc,1,,211,
rorondfc,1,,411,
rmanhfc,1,,107,
rmanofc,1,,204,
roronofc,1,,107,
rmanrfc,1,,819,
roronvfc,1,,819,
rmanwfc,1,,109,
rmanzfc,1,,819,
roroocfc,1,,204,
roroohfc,1,,819,
rorootfc,1,,107,
roroowfc,1,,109,
rmapafc,1,,204,
rmapcfc,1,,211,
roropefc,1,,109,
rmapefc,1,,204,
rmapkfc,1,,211,
rmaplfc,1,,204,
roropqfc,1,,107,
roropyfc,1,,107,
rmapzfc,1,,411,
roroqdfc,1,,411,
roroqffc,1,,411,
rmaqkfc,1,,411,
rmaqlfc,1,,109,
rmaqnfc,1,,204,
roroqofc,1,,819,
rmaqpfc,1,,109,
roroqtfc,1,,819,
rmaqwfc,1,,819,
rororcfc,1,,819,
rororgfc,1,,211,
rmarkfc,1,,107,
rmarofc,1,,107,
rmaryfc,1,,107,
rororyfc,1,,107,
rmarzfc,1,,211,
rororzfc,1,,204,
rmasdfc,1,,819,
roroshfc,1,,819,
rmasjfc,1,,109,
rorosnfc,1,,109,
rorosofc,1,,204,
rmasvfc,1,,819,
rorotbfc,1,,411,
rmatefc,1,,109,
rorotifc,1,,109,
rorotjfc,1,,819,
rmatkfc,1,,819,
rorotmfc,1,,204,
rorotwfc,1,,204,
rmatwfc,1,,107,
rmatxfc,1,,819,
rorouafc,1,,107,
roroucfc,1,,211,
rmaudfc,1,,211,
rmaulfc,1,,204,
roroutfc,1,,411,
rorouvfc,1,,109,
rorouyfc,1,,109,
rmavafc,1,,204,
rorovgfc,1,,109,
rmavefc,1,,819,
rmavffc,1,,204,
rmavgfc,1,,204,
rorovsfc,1,,819,
rorowhfc,1,,204,
rmawbfc,1,,211,
rmawlfc,1,,109,
rorowufc,1,,109,
rorowzfc,1,,109,
rmawqfc,1,,411,
roroxcfc,1,,819,
rmaxbfc,1,,211,
roroxmfc,1,,107,
roroxnfc,1,,819,
roroxvfc,1,,411,
roroxxfc,1,,819,
rmaxofc,1,,211,
roroyafc,1,,211,
rmayifc,1,,819,
rmaymfc,1,,109,
roroywfc,1,,109,
rmaynfc,1,,109,
rmazefc,1,,211,
rorozqfc,1,,211,
rmaztfc,1,,107,
rmazwfc,1,,819,
muaafc,1,,109,
muaffc,1,,411,
muajfc,1,,204,
munasfc,1,,109,
muavfc,1,,411,
muayfc,1,,411,
mubafc,1,,204,
mubgfc,1,,411,
munbsfc,1,,411,
mubvfc,1,,411,
mucdfc,1,,109,
mucffc,1,,204,
muclfc,1,,204,
mucrfc,1,,411,
mudbfc,1,,204,
muddfc,1,,107,
mundcfc,1,,211,
mudifc,1,,819,
mundjfc,1,,107,
mudtfc,1,,819,
mudxfc,1,,211,
mueafc,1,,109,
munepfc,1,,819,
munfbfc,1,,204,
munfhfc,1,,107,
muflfc,1,,204,
mufnfc,1,,204,
munfpfc,1,,107,
munfrfc,1,,211,
muftfc,1,,204,
munfufc,1,,211,
munfvfc,1,,211,
mughfc,1,,411,
muglfc,1,,411,
mungtfc,1,,819,
mugqfc,1,,107,
mungyfc,1,,107,
mugvfc,1,,819,
mungzfc,1,,204,
mugxfc,1,,109,
mugzfc,1,,211,
muhafc,1,,107,
munhffc,1,,109,
munhhfc,1,,107,
munhjfc,1,,411,
muhffc,1,,211,
munhnfc,1,,819,
muhlfc,1,,411,
munhufc,1,,107,
munhxfc,1,,819,
munhyfc,1,,109,
muniafc,1,,211,
muhwfc,1,,109,
muicfc,1,,211,
muinfc,1,,204,
muniwfc,1,,411,
munixfc,1,,211,
munjbfc,1,,107,
muiyfc,1,,411,
munjefc,1,,819,
mujjfc,1,,109,
mujlfc,1,,411,
munjqfc,1,,109,
munjufc,1,,109,
munkafc,1,,109,
mujwfc,1,,819,
mukdfc,1,,107,
munkofc,1,,211,
munlffc,1,,819,
munlgfc,1,,204,
mukyfc,1,,411,
muldfc,1,,109,
munlofc,1,,204,
munltfc,1,,204,
mulrfc,1,,819,
mulsfc,1,,109,
munmhfc,1,,819,
munmqfc,1,,107,
mumkfc,1,,204,
mummfc,1,,819,
munnrfc,1,,109,
munnsfc,1,,204,
munnvfc,1,,109,
munnwfc,1,,204,
munobfc,1,,411,
munoefc,1,,411,
munogfc,1,,204,
munonfc,1,,109,
munozfc,1,,211,
munpefc,1,,819,
munpkfc,1,,411,
munpxfc,1,,211,
munqnfc,1,,109,
munqofc,1,,211,
munrofc,1,,109,
munrrfc,1,,204,
munrtfc,1,,411,
munrwfc,1,,107,
munrzfc,1,,411,
munshfc,1,,109,
munsnfc,1,,109,
munsofc,1,,411,
munstfc,1,,107,
munszfc,1,,107,
muntffc,1,,411,
muntifc,1,,109,
muntsfc,1,,204,
munttfc,1,,819,
muntufc,1,,211,
munuefc,1,,107,
munuffc,1,,211,
munuhfc,1,,411,
munuvfc,1,,107,
munvlfc,1,,411,
munvxfc,1,,107,
munwifc,1,,107,
munwufc,1,,204,
munxnfc,1,,211,
munybfc,1,,411,
muonfc,1,,109,
munydfc,1,,109,
munyhfc,1,,109,
munzbfc,1,,109,
munzefc,1,,819,
munzvfc,1,,819,
muowfc,1,,107,
mupafc,1,,411,
mupefc,1,,211,
mupwfc,1,,107,
muqnfc,1,,411,
muqpfc,1,,107,
muqsfc,1,,411,
murafc,1,,411,
murkfc,1,,211,
murrfc,1,,411,
muslfc,1,,107,
musnfc,1,,819,
muspfc,1,,107,
mustfc,1,,411,
muswfc,1,,819,
mutbfc,1,,107,
mutnfc,1,,819,
mutsfc,1,,211,
muttfc,1,,819,
mutxfc,1,,107,
muuffc,1,,411,
muupfc,1,,109,
muuufc,1,,411,
muuvfc,1,,109,
muvofc,1,,204,
muvqfc,1,,819,
muvvfc,1,,411,
muvwfc,1,,204,
muwbfc,1,,819,
muxbfc,1,,211,
muxjfc,1,,411,
muxofc,1,,819,
muyyfc,1,,109,
muzifc,1,,411,
muzlfc,1,,819,
muzwfc,1,,211,
muaasf,1,,204,
rmaaafw,1,,204,
juvaafw,1,,107,
kataaafw,1,,107,
kataabfw,1,,107,
juvabfw,1,,819,
muabsf,1,,411,
kataacfw,1,,411,
juvacfw,1,,411,
rmaacfw,1,,204,
muadsf,1,,107,
rmaadfw,1,,411,
kataadfw,1,,211,
muaesf,1,,211,
rmaaefw,1,,109,
kataaefw,1,,204,
muafsf,1,,204,
rmaaffw,1,,204,
juvaffw,1,,819,
juvagfw,1,,109,
muagsf,1,,819,
rmaagfw,1,,819,
juvahfw,1,,107,
kataahfw,1,,211,
muahsf,1,,107,
rmaaifw,1,,411,
juvaifw,1,,109,
muaisf,1,,107,
kataajfw,1,,411,
juvajfw,1,,204,
muajsf,1,,109,
juvakfw,1,,107,
kataakfw,1,,211,
rmaakfw,1,,211,
mualsf,1,,204,
kataalfw,1,,109,
juvalfw,1,,204,
kataamfw,1,,411,
muamsf,1,,107,
juvamfw,1,,204,
muansf,1,,411,
juvanfw,1,,109,
rmaanfw,1,,211,
kataaofw,1,,107,
juvaofw,1,,204,
muaosf,1,,411,
juvapfw,1,,109,
muapsf,1,,204,
rmaapfw,1,,819,
kataaqfw,1,,109,
rmaaqfw,1,,204,
juvaqfw,1,,204,
rmaarfw,1,,411,
juvarfw,1,,107,
kataarfw,1,,211,
juvasfw,1,,107,
kataasfw,1,,109,
rmaasfw,1,,819,
juvatfw,1,,109,
rmaatfw,1,,819,
muatsf,1,,107,
rmaaufw,1,,107,
kataaufw,1,,107,
muausf,1,,204,
juvavfw,1,,819,
muavsf,1,,819,
rmaavfw,1,,211,
kataawfw,1,,819,
rmaawfw,1,,109,
muawsf,1,,109,
rmaaxfw,1,,107,
juvaxfw,1,,107,
kataaxfw,1,,819,
muaysf,1,,107,
kataayfw,1,,204,
juvayfw,1,,204,
rmaazfw,1,,204,
juvazfw,1,,107,
kataazfw,1,,204,
rmabafw,1,,411,
mubasf,1,,411,
juvbafw,1,,109,
katabbfw,1,,107,
rmabbfw,1,,411,
juvbbfw,1,,211,
mubcsf,1,,109,
juvbcfw,1,,211,
rmabcfw,1,,411,
mubdsf,1,,211,
juvbdfw,1,,819,
katabdfw,1,,411,
mubesf,1,,109,
rmabefw,1,,211,
katabefw,1,,411,
rmabffw,1,,211,
mubfsf,1,,107,
juvbffw,1,,109,
rmabgfw,1,,109,
juvbgfw,1,,819,
mubgsf,1,,109,
mubhsf,1,,211,
rmabhfw,1,,411,
juvbhfw,1,,211,
katabifw,1,,819,
mubisf,1,,411,
juvbifw,1,,109,
mubjsf,1,,204,
juvbjfw,1,,819,
rmabjfw,1,,411,
katabkfw,1,,109,
rmabkfw,1,,107,
juvbkfw,1,,107,
mublsf,1,,411,
rmablfw,1,,211,
katablfw,1,,411,
rmabmfw,1,,107,
juvbmfw,1,,204,
mubmsf,1,,411,
rmabnfw,1,,211,
juvbnfw,1,,109,
katabnfw,1,,211,
juvbofw,1,,107,
rmabofw,1,,411,
mubosf,1,,204,
juvbpfw,1,,107,
katabpfw,1,,107,
rmabpfw,1,,819,
juvbqfw,1,,107,
rmabqfw,1,,107,
katabqfw,1,,211,
mubrsf,1,,211,
juvbrfw,1,,211,
katabrfw,1,,109,
mubssf,1,,109,
juvbsfw,1,,109,
rmabsfw,1,,211,
mubtsf,1,,204,
juvbtfw,1,,819,
katabtfw,1,,109,
rmabufw,1,,204,
juvbufw,1,,211,
mubusf,1,,411,
katabvfw,1,,109,
rmabvfw,1,,211,
juvbvfw,1,,107,
juvbwfw,1,,819,
rmabwfw,1,,109,
mubwsf,1,,107,
rmabxfw,1,,109,
mubxsf,1,,109,
juvbxfw,1,,204,
katabyfw,1,,819,
mubysf,1,,204,
rmabyfw,1,,204,
rmabzfw,1,,411,
juvbzfw,1,,204,
mubzsf,1,,211,
mucasf,1,,411,
juvcafw,1,,204,
katacafw,1,,109,
mucbsf,1,,819,
katacbfw,1,,411,
rmacbfw,1,,211,
muccsf,1,,411,
kataccfw,1,,819,
rmaccfw,1,,204,
mucdsf,1,,107,
rmacdfw,1,,211,
juvcdfw,1,,204,
katacefw,1,,204,
mucesf,1,,411,
juvcefw,1,,411,
juvcffw,1,,107,
katacffw,1,,211,
rmacffw,1,,107,
mucgsf,1,,107,
rmacgfw,1,,211,
juvcgfw,1,,107,
rmachfw,1,,204,
katachfw,1,,107,
juvchfw,1,,211,
mucisf,1,,107,
rmacifw,1,,204,
juvcifw,1,,819,
juvcjfw,1,,109,
rmacjfw,1,,211,
mucjsf,1,,109,
mucksf,1,,411,
katackfw,1,,204,
rmackfw,1,,211,
muclsf,1,,411,
juvclfw,1,,411,
kataclfw,1,,107,
rmacmfw,1,,411,
katacmfw,1,,109,
mucmsf,1,,109,
mucnsf,1,,204,
katacnfw,1,,109,
rmacnfw,1,,107,
rmacofw,1,,819,
mucosf,1,,204,
juvcofw,1,,211,
katacpfw,1,,211,
rmacpfw,1,,107,
mucpsf,1,,211,
juvcqfw,1,,107,
mucqsf,1,,411,
katacqfw,1,,109,
juvcrfw,1,,819,
rmacrfw,1,,107,
katacrfw,1,,109,
rmacsfw,1,,204,
mucssf,1,,107,
juvcsfw,1,,411,
muctsf,1,,819,
juvctfw,1,,109,
katactfw,1,,819,
katacufw,1,,211,
juvcufw,1,,204,
rmacufw,1,,211,
katacvfw,1,,819,
juvcvfw,1,,411,
mucvsf,1,,211,
katacwfw,1,,107,
mucwsf,1,,109,
rmacwfw,1,,109,
juvcxfw,1,,107,
katacxfw,1,,211,
mucxsf,1,,211,
rmacyfw,1,,204,
juvcyfw,1,,211,
mucysf,1,,411,
rmaczfw,1,,204,
muczsf,1,,109,
kataczfw,1,,204,
mudasf,1,,107,
juvdafw,1,,107,
katadafw,1,,411,
juvdbfw,1,,411,
mudbsf,1,,107,
katadbfw,1,,411,
katadcfw,1,,211,
rmadcfw,1,,109,
juvdcfw,1,,107,
kataddfw,1,,411,
rmaddfw,1,,819,
muddsf,1,,204,
mudesf,1,,411,
juvdefw,1,,107,
katadefw,1,,819,
mudfsf,1,,411,
rmadffw,1,,109,
katadffw,1,,204,
juvdgfw,1,,107,
katadgfw,1,,109,
mudgsf,1,,107,
rmadhfw,1,,211,
mudhsf,1,,109,
katadhfw,1,,109,
juvdifw,1,,107,
katadifw,1,,204,
mudisf,1,,204,
juvdjfw,1,,819,
mudjsf,1,,204,
rmadjfw,1,,204,
juvdkfw,1,,204,
katadkfw,1,,819,
rmadkfw,1,,109,
juvdlfw,1,,819,
rmadlfw,1,,411,
katadlfw,1,,819,
katadmfw,1,,411,
rmadmfw,1,,411,
juvdmfw,1,,411,
katadnfw,1,,211,
rmadnfw,1,,211,
juvdnfw,1,,411,
mudosf,1,,109,
rmadofw,1,,411,
juvdofw,1,,107,
katadpfw,1,,109,
juvdpfw,1,,819,
rmadpfw,1,,109,
rmadqfw,1,,819,
juvdqfw,1,,204,
mudqsf,1,,411,
katadrfw,1,,211,
rmadrfw,1,,204,
mudrsf,1,,819,
katadsfw,1,,204,
juvdsfw,1,,204,
rmadsfw,1,,204,
juvdtfw,1,,211,
rmadtfw,1,,211,
mudtsf,1,,411,
rmadufw,1,,211,
mudusf,1,,204,
katadufw,1,,204,
katadvfw,1,,204,
mudvsf,1,,819,
juvdvfw,1,,109,
mudwsf,1,,109,
juvdwfw,1,,107,
rmadwfw,1,,819,
rmadxfw,1,,819,
katadxfw,1,,211,
mudxsf,1,,411,
juvdyfw,1,,107,
katadyfw,1,,411,
mudysf,1,,819,
juvdzfw,1,,211,
rmadzfw,1,,211,
mudzsf,1,,107,
rmaeafw,1,,109,
mueasf,1,,819,
kataeafw,1,,204,
kataebfw,1,,211,
juvebfw,1,,411,
muebsf,1,,819,
kataecfw,1,,211,
rmaecfw,1,,107,
juvecfw,1,,411,
kataedfw,1,,411,
juvedfw,1,,109,
muedsf,1,,107,
kataeefw,1,,204,
mueesf,1,,204,
juveefw,1,,211,
muefsf,1,,204,
rmaeffw,1,,204,
kataeffw,1,,109,
muegsf,1,,211,
juvegfw,1,,211,
kataegfw,1,,204,
muehsf,1,,109,
juvehfw,1,,411,
rmaehfw,1,,411,
juveifw,1,,819,
rmaeifw,1,,819,
kataeifw,1,,107,
rmaejfw,1,,211,
juvejfw,1,,819,
muejsf,1,,819,
kataekfw,1,,211,
juvekfw,1,,107,
mueksf,1,,107,
kataelfw,1,,211,
rmaelfw,1,,109,
juvelfw,1,,411,
juvemfw,1,,204,
kataemfw,1,,819,
rmaemfw,1,,211,
muensf,1,,411,
juvenfw,1,,204,
kataenfw,1,,107,
juveofw,1,,107,
kataeofw,1,,107,
rmaeofw,1,,109,
muepsf,1,,411,
kataepfw,1,,411,
rmaepfw,1,,411,
mueqsf,1,,107,
kataeqfw,1,,819,
juveqfw,1,,211,
rmaerfw,1,,204,
muersf,1,,211,
juverfw,1,,411,
juvesfw,1,,107,
rmaesfw,1,,204,
muessf,1,,109,
kataetfw,1,,107,
rmaetfw,1,,411,
juvetfw,1,,819,
kataeufw,1,,819,
mueusf,1,,107,
juveufw,1,,411,
rmaevfw,1,,109,
muevsf,1,,204,
kataevfw,1,,204,
juvewfw,1,,411,
muewsf,1,,819,
rmaewfw,1,,411,
rmaexfw,1,,109,
muexsf,1,,819,
kataexfw,1,,411,
rmaeyfw,1,,211,
kataeyfw,1,,109,
juveyfw,1,,109,
juvezfw,1,,107,
muezsf,1,,411,
kataezfw,1,,819,
juvfafw,1,,109,
katafafw,1,,107,
rmafafw,1,,411,
katafbfw,1,,411,
mufbsf,1,,211,
rmafbfw,1,,109,
rmafcfw,1,,819,
katafcfw,1,,211,
juvfcfw,1,,107,
mufdsf,1,,411,
rmafdfw,1,,109,
juvfdfw,1,,109,
rmafefw,1,,204,
katafefw,1,,109,
mufesf,1,,107,
rmafffw,1,,411,
juvfffw,1,,211,
katafffw,1,,819,
juvfgfw,1,,109,
katafgfw,1,,107,
rmafgfw,1,,211,
katafhfw,1,,204,
mufhsf,1,,819,
rmafhfw,1,,109,
katafifw,1,,204,
juvfifw,1,,211,
rmafifw,1,,411,
juvfjfw,1,,204,
mufjsf,1,,109,
katafjfw,1,,204,
rmafkfw,1,,411,
mufksf,1,,107,
juvfkfw,1,,819,
muflsf,1,,819,
kataflfw,1,,819,
rmaflfw,1,,411,
juvfmfw,1,,819,
katafmfw,1,,107,
mufmsf,1,,109,
rmafnfw,1,,819,
mufnsf,1,,107,
katafnfw,1,,204,
katafofw,1,,107,
rmafofw,1,,819,
juvfofw,1,,819,
rmafpfw,1,,211,
mufpsf,1,,819,
katafpfw,1,,107,
rmafqfw,1,,107,
katafqfw,1,,107,
juvfqfw,1,,109,
mufrsf,1,,819,
rmafrfw,1,,109,
juvfrfw,1,,411,
mufssf,1,,819,
juvfsfw,1,,211,
rmafsfw,1,,819,
rmaftfw,1,,819,
kataftfw,1,,411,
juvftfw,1,,204,
juvfufw,1,,411,
katafufw,1,,819,
rmafufw,1,,411,
mufvsf,1,,411,
juvfvfw,1,,204,
rmafvfw,1,,109,
rmafwfw,1,,204,
katafwfw,1,,819,
mufwsf,1,,204,
juvfxfw,1,,819,
katafxfw,1,,109,
rmafxfw,1,,204,
juvfyfw,1,,109,
rmafyfw,1,,819,
katafyfw,1,,411,
juvfzfw,1,,411,
rmafzfw,1,,204,
katafzfw,1,,107,
juvgafw,1,,109,
katagafw,1,,211,
mugasf,1,,211,
katagbfw,1,,211,
rmagbfw,1,,819,
juvgbfw,1,,211,
rmagcfw,1,,211,
mugcsf,1,,109,
katagcfw,1,,819,
mugdsf,1,,819,
rmagdfw,1,,211,
juvgdfw,1,,109,
rmagefw,1,,819,
katagefw,1,,819,
juvgefw,1,,204,
rmagffw,1,,819,
mugfsf,1,,109,
juvgffw,1,,109,
juvggfw,1,,819,
